author,comment,publishedAt,likeCount
@rozikinasyraaf6686,"Desain kameran standad negbosenin..ga kaya xiaomi atau huawei..
emg ga bisa apa samsung bikin desain kamera yg bagus..
kaya samsung dulu.",2021-05-04T05:25:20Z,0
@geguppyan3577,Design top..,2021-05-04T05:20:49Z,0
@tentaphone5144,"Makin nambah bingung mau beli yang mana, apalagi duitnya belum ada kok nambah pusing ya 😑",2021-05-04T04:28:56Z,0
@yanfipryga1423,Good,2021-05-04T04:28:07Z,0
@ajibayuprasetyo9129,Tapi kepada casger bawaan  15watt,2021-05-04T04:01:44Z,0
@carissa_animation,gorontalo hadir,2021-05-04T04:00:56Z,0
@Dbasezy,Mantap,2021-05-04T03:55:49Z,0
@naufalrivaldi8212,Moga bisa punya nih hp,2021-05-04T03:48:21Z,0
@fliedify,"User A52, tapi gak berani rendam2 hp nya ini, sayang rasanya",2021-05-04T03:47:58Z,1
@mfadel1012,"Hahaha sama, dirawat baik2 aja lah ya bro",2021-05-05T11:24:08Z,0
@diazmaulana507,A5834236149 masukin kode tiktok litenya ngab,2021-05-04T03:43:33Z,0
@_muhammadnurrohim,"""Jebret.. wih.. mantap..""",2021-05-04T03:22:37Z,0
@ilhamnurrizkiyana17,Hadir om,2021-05-04T03:21:10Z,1
@tertawaituberkah7065,Pengenn,2021-05-04T03:12:49Z,0
@ibnuhafid8793,Kalo hp 7 jutaan sd8 ke atas tahan air apa ya,2021-05-04T03:08:24Z,0
@miahkasmiah3417,bang gifawy hp yang ke 3 buat lebaran,2021-05-04T02:51:30Z,0
@ahmad_0442,Hanya bisa melihat:(,2021-05-04T02:49:30Z,1
@amadamaulana0863,Ntuh hp yang di pengenin😀,2021-05-04T02:36:15Z,0
@arsport_,Hanya bisa bayangin tuh hp,2021-05-04T02:31:56Z,1
@idrismasrukhii,Nunggu harganya jadi 3 jutaan :v,2021-05-04T02:30:54Z,0
@totowidianto1237,Mantul,2021-05-04T02:23:37Z,0
@alimmisbah3547,__________________________________________________________,2021-05-04T01:52:18Z,1
@pendiriyanto3498,profesor gadjet nya mana :v,2021-05-04T01:45:20Z,0
@justplayplay7092,A52 buat game fpsnya sering drop,2021-05-04T01:43:22Z,0
@hermawanyulianto8059,Smua utuber review a52 barengan wkkwk.. aneh,2021-05-04T01:40:11Z,0
@corelirik7686,"kok hasil videonya pucat ya,,truss masih getar2,,,",2021-05-04T01:28:34Z,0
@moehar-rohman,"SEMINGGU LAGI LEBARAN
""MOHON MAAF LAHIR BATIN"" BUAT YANG BACA",2021-05-04T01:18:44Z,8
@asbarmide9631,Dgn ucapan yg sama 🙏,2021-05-06T01:46:41Z,0
@muhdiquanrahman1157,Saya nasib tak baik baru beli 2minggu pakai samsung galaxy a52 saya screen dah problem😢,2021-05-04T01:14:38Z,0
@ALFANDYZZ,Touchscreen nya kena ya bang,2021-05-06T11:43:40Z,0
@davidjuliana3489,"Lebih sering dong bang upload nya😁,soalnya kalo YouTube abaang jarang upload bosen😁",2021-05-04T00:50:29Z,0
@raviiiaditya,"Bang, saran aja. Judul keknya mending gak usah emot, biar kesannya gak alay dan lebih rapi :)",2021-05-04T00:37:22Z,0
@akunkhususgame1874,✋,2021-05-04T00:21:41Z,0
@zulfines850,Mantap....,2021-05-04T00:18:25Z,0
@hernanfitra5724,"Gx terasa baru kemarin puasa udah mau lebaran aj,",2021-05-04T00:04:38Z,0
@ryan_the_collector,J2 Primer.. oh:'),2021-05-03T23:54:27Z,3
@h3h-z8w,Semangat Bang 💪,2021-05-03T23:39:09Z,0
@arifatussyofiyah5044,A series yang kembali ke habitatnya,2021-05-03T23:32:37Z,0
@abij.r2927,Ntapss kren abiss,2021-05-03T23:31:00Z,0
@adittyasupriatna2221,"Unboxing hp infinix hot 10s

Yang setuju like 👍",2021-05-03T23:27:29Z,1
@babanggaming3428,Mantap om...,2021-05-03T23:03:36Z,0
@Rio_Revanando,Kabar nya yg A52 5G udh mau Louncing ya MIN,2021-05-03T23:01:05Z,0
@nabilaadel,SUKSES SELALU AKAK,2021-05-03T22:56:01Z,0
@muhammadyacob4238,alhamdulillah dpt second 37,2021-05-03T22:53:38Z,0
@Johan2216.,Bang review dan unboxing narzo 20 bang,2021-05-03T22:52:37Z,0
@nurzamiatulhairina571,keren,2021-05-03T22:40:02Z,0
@dsrautocareindonesia3504,Dari Young 1 duly... sampai sekarang.samsung mungkin,2021-05-03T22:35:31Z,0
@fansky73,Semoga yang baca komentar ini diberi kesehatan dan rezeki,2021-05-03T22:24:49Z,2
@aufaal8042,Hadir,2021-05-03T22:18:35Z,0
@rezaandikapratama2543,Good,2021-05-03T22:17:35Z,0
@temperacing8294,Hadir banggg,2021-05-03T22:17:13Z,0
@wildanfauzi_0245,Mantap banget bang hp nyaaa 😻,2021-05-03T22:14:56Z,0
@indrasaputra5791,Panjang umur untuk orang orang baik,2021-05-03T22:14:33Z,1
@stevandb7903,Baru buka youtub eh lngsung muncul di branda ya udh langsung otw klik😁,2021-05-03T22:09:25Z,1
@huriya_,Mantab 👍,2021-05-03T22:06:03Z,0
@refanggaazqa794,Mantap,2021-05-03T21:55:27Z,1
@novinovita9924,Keren ya borr,2021-05-03T21:50:24Z,0
@fuadazqiaya,Ni hp kayaknya kena kill juga dari poco f3😀,2021-05-03T21:47:45Z,0
@drrambu4568,Beberapa kali ga dilihat ga dapet.. tetep semangat saya kak,2021-05-03T21:44:25Z,0
@celanaalpin,"Aman dari debu.??
Noh di group ada yang jamuran..",2021-05-03T21:39:54Z,0
@tripledoubleyou,"Design depan nya sih masih sama kaya A51 tapi belakangnya kaya S21, bedanya lagi kalo A51 pake Exynos kalo A52 pake snapdragon 
👍👍👍",2021-05-03T21:33:16Z,1
@aldiandrynt6201,"Para pecinta samsung pasti beli karena harga sama performa yang bener"" bagus",2021-05-03T21:23:09Z,5
@rifkiaziz5439,Kapan Pengumuman giveaway ke 2 nya bang?,2021-05-03T21:19:58Z,0
@primadanny5341,A72 nya om 🔥🔥🔥,2021-05-03T21:15:06Z,2
@lengkisubagya994,Sehat selalu bang mudah mudah makin maju,2021-05-03T21:10:27Z,1
@rikodesta1969,Alhamdulilah sebentar lali lebaran😍,2021-05-03T21:09:31Z,1
@salmannation6240,Hadir hadir,2021-05-03T20:54:39Z,0
@muhammadrivanmulyana5416,Mau Tidak Mau Tidak😋😇😇,2021-05-03T20:48:07Z,0
@kurniasandi8961,Wow,2021-05-03T20:44:52Z,0
@kurniasandi8961,Wow,2021-05-03T20:43:44Z,0
@fad3073,👍🏻👍🏻👍🏻,2021-05-03T20:37:38Z,0
@aminlatifah6337,banyak yang bilang body belakangnya ringkih.. apa benar?,2021-05-03T20:36:51Z,0
@mhmmdhhidayattullah,Bismillah semoga habis lebaran bisa ganti handphone,2021-05-03T20:34:53Z,0
@baniismail4368,Hadir,2021-05-03T20:31:32Z,0
@baniismail4368,Hdir,2021-05-03T20:31:25Z,0
@muhammadfathulmuslim1037,Lebaran,2021-05-03T20:25:02Z,0
@bangonox1555,Hadiiirrrrr ngap,2021-05-03T20:19:38Z,0
@anutidakbae7480,fuck lah giveaway nya,2021-05-03T20:16:12Z,0
@ekasuhendra4610,Sahure sahure,2021-05-03T20:13:27Z,0
@robyfirm21,Produk samsung emang top,2021-05-03T20:12:05Z,0
@agungsetiawnn5257,Mantap 👍,2021-05-03T20:08:01Z,0
@mazzayudha007,"Udah biasa tahan air om dhiar,, tahan api adakahhhhh😁😁",2021-05-03T19:31:08Z,1
@ramadhanaditya3745,"Kpan pnya smart hp yg bisa nyaman dipakai Buat game,!!!",2021-05-03T19:26:13Z,0
@putraramadhan3522,Gila si,2021-05-03T19:20:19Z,0
@fajaraminulloh,"gw kira gk dpet free case sama tempered glass, ternyata dikasih, dan belum 2 minggu pemakaian udh jatuh kesenggol :)",2021-05-03T19:05:16Z,1
@dearsinaga9689,Yg nonton video nya pake A52 kita 1 server 😁,2021-05-03T19:03:39Z,0
@junedd932,Udah pernah coba di celupin di air apa belom om,2021-07-11T03:13:54Z,0
@fajaraja6230,Gila performanya.,2021-05-03T18:45:19Z,0
@randyyfeb3751,"Dhiarcom selalu memberi informasi yg bermanfaat,MANTAP Dhiarcom👍👍",2021-05-03T18:33:31Z,0
@anggitws8473,"Beli baju sebelum lebaran ❌
Beli Samsung a52 sebelum lebaran✅",2021-05-03T18:30:21Z,0
@rendyputraarvil8655,Coment ke 500,2021-05-03T18:29:20Z,0
@Kalam_Pustaka,Suka tampilannya..,2021-05-03T18:20:59Z,0
@yzxrizal5488,Hadir,2021-05-03T18:20:15Z,0
@ibnu_2583,Bang bagusan pake topi keren👍,2021-05-03T18:17:10Z,0
@hambaallahtm7542,"SELAMAT MENUNAIKAN IBADAH PUASA 1442 HIJRIAH YANG KE 21 SEMOGA SEHAT SELALU
Samsung Galaxy A52 Indonesia,tahan air harga tergantung RAM 😗",2021-05-03T18:07:04Z,0
@adamkamil4631,Hadir bang...telat...tapi selalu pantengin channel ini ... review nya mantap.dan to the point.salam sukses dhiarcom,2021-05-03T18:04:58Z,0
@izulofficial09,Yo bisa trending,2021-05-03T18:02:28Z,1
@majelisbaniaitam,Hp impian ku,2021-05-03T18:01:52Z,0
@alanrompies1,Hanya bisa menonton beli mah gak bisa wkwkw curhat,2021-05-03T18:01:35Z,0
@oolsaputra23,hap hap hap,2021-05-03T17:59:25Z,0
@igindrabayu,Samsung udh mulai galak,2021-05-03T17:57:15Z,0
@baroklegend1851,Sip,2021-05-03T17:56:41Z,0
@kamalluddin5994,Hadir om 💜,2021-05-03T17:55:09Z,0
@bahulstyle9632,Semoga yang baca di beri rezeki,2021-05-03T17:51:22Z,0
@tr3tanz415,Mantap bang,2021-05-03T17:45:17Z,0
@london7722,Ratcun lagi aja 🤩,2021-05-03T17:44:38Z,0
@ftvgaming1463,"keren bg 
tapi uang yg kurang hhhh",2021-05-03T17:33:36Z,0
@ganteng9837,Kalo full sd30fps gerakannya lebih terasa ketimbang awal itu si yang pasti. Cuma kalo posisi objek aku setuju lebih suka yang kedua,2021-05-03T17:30:11Z,1
@BocilGaming-jh7dr,Gk sabar nugggu hasil give away bang dhiar,2021-05-03T17:29:04Z,0
@abankfaiz,mmang idaman tu hp...,2021-05-03T17:27:13Z,0
@makhluk_hidup0,telat aing,2021-05-03T17:21:48Z,1
@gi___no.27,Semoga gw bisa beli in scptnya 🙏🏻,2021-05-03T17:14:32Z,0
@ahmadrahmantanjung2702,Ntaps,2021-05-03T17:12:59Z,1
@rajasejahtera802,Alhamdulillah udah make samsung a52 😇,2021-05-03T16:58:18Z,1
@GKHVID,Maaf mau tanya kalo buat instastory hasilnya gmna ya,2021-05-10T04:18:52Z,1
@rajasejahtera802,@GKHVID bagus2 aja kok kak..       kayak samsung pada umum nya 😁,2021-05-11T22:46:17Z,0
@muhamadhuda6687,Itulah yang kita semua inginkan bang😂,2021-05-03T16:53:14Z,1
@ceritapendek-m5f,😁,2021-05-03T16:52:12Z,0
@randaselah1656,Wah mantap ini mah buat diair 😅😅,2021-05-03T16:49:46Z,0
@ramasetiyawan7734,pilih REALME 8 PRO,2021-05-03T16:48:37Z,0
@revolverix2597,Hdr,2021-05-03T16:47:55Z,0
@evalina6016,"Gak nyesel, asli... apalagi kalau dapat dari Giveaway ny om.Batman😍😍😍",2021-05-03T16:46:37Z,0
@Dng-is3ph,Udah ready di offline ya bang,2021-05-03T16:44:40Z,0
@satriap3126,🎉BE YOURSELF AND NEVER SURENDER succes omdhiar and family BE HEALTY AND SOSIAL DISTENCING jangan lupa sholat 5waktu,2021-05-03T16:41:23Z,0
@fadliyanuarardiansah,Ntap 👍,2021-05-03T16:33:30Z,0
@xx2perfect472,"Semoga selalu meberikan sesuatu yang bermanfaat kk, s",2021-05-03T16:30:38Z,0
@petrussumarno6764,Kapan punya hp baru😀,2021-05-03T16:29:22Z,0
@andreandri4052,"Kaum mending ketika mendengar 4 jutaan, ""MENDING POCO""",2021-05-03T16:21:53Z,2
@bangdeds6257,"harga ga pernah bohong bree
spek boleh biasa aja 
tp entah kenapa nilai jual samsung bukan di spek yang gahar aja",2021-05-03T16:46:57Z,0
@aryajuna1024,tetep samsung bre... mksdnya samsung selalu balance harga sama spesifikasi. desain body juga lebih mewah menurut gua ya palagi buat harga 4 jtan,2021-05-04T08:43:33Z,0
@ceriaachannel4827,Sehat sll😊💪,2021-05-03T16:19:49Z,0
@Bongolputra,Wow keren bingit nih om.,2021-05-03T16:19:09Z,0
@nijarprtm2105,Kerenn  parahhh,2021-05-03T16:18:12Z,0
@saryulis4956,Pilihan paling wort ut,2021-05-03T16:11:45Z,0
@Sankarea_,Cuman bisa melihat tapi tidak bisa memiliki 😂😂,2021-05-03T16:08:58Z,0
@moelodyayey6439,Heum😀,2021-05-03T16:08:58Z,0
@nnthaneyl,Om giveaway ramadhan ke-3 kapan?,2021-05-03T16:06:09Z,0
@DUKY024,Manisss,2021-05-03T16:02:20Z,0
@yoklaabel5710,ngayal dulu kali yakk;),2021-05-03T16:01:54Z,0
@menolaklaparasomethingjr9706,Bagus sekali,2021-05-03T16:01:40Z,0
@ssyudissyadi1524,Absen kuy 👋,2021-05-03T16:01:38Z,0
@masronny2606,Mending poco f3 sih,2021-05-03T15:56:38Z,0
@dimas_setiawan0742,Jadi pengen,2021-05-03T15:54:26Z,1
@fann4u-712,Bismillah ipon 12 pro max 😌,2021-05-03T15:52:54Z,0
@Dyo_Langgengg,"Samsung emng selalu adaaa ajaa itu ide ide kreatif buat bikin hp"" canggih, mungkin kedepannya bakalan bikin hp anti api:v
-hp anti aer udah √
-hp anti api belom x

cukp sekian terimakaseh

edit : i love u",2021-05-03T15:52:10Z,3
@FFZahwa_,"Semangat kerja supaya bisa beli hp impian amiin 
Nb. TUNDA DULU SENANG SENANG MU",2021-05-03T15:51:04Z,0
@echodech5544,"MARHABAN YA RAMADHAN,,,
slmt menjalankan ibadah puasa,selalu diberikan kelancaran dlm menjalankan & sgl urusan,,,
Samsung galaxy A 52 bnr2 mantul",2021-05-03T15:48:28Z,0
@pujisisoneto2435,Samsung memang punya kelas ...,2021-05-03T15:47:46Z,0
@ginardiraigara7151,Sehat selalu bang dhiar🙏,2021-05-03T15:43:04Z,2
@pubgku6183,UNTUK HARGA SEGITU MASIH RENDAH AMAT SPEKNYA,2021-05-03T15:40:50Z,0
@ilhamharditamaputra6496,Wihh mantap nih,2021-05-03T15:38:48Z,0
@zeeccnc3102,hadir bang dhiar,2021-05-03T15:38:42Z,0
@richie0501able,Sayang belum 5G biar ga ganti2 lagi kl 5G masuk Indonesia,2021-05-03T15:36:35Z,0
@adi_chanel2159,sayang nya samsung itu walaupun udah ada EIS dan gyro kestabilan rekaman video nya masih kalah sama hp dari merk sebelah. tapi ya karena ini merk samsung udah di nilai bagus sih,2021-05-03T15:33:04Z,3
@syarifuddin.arifin,Wahh keren mantapp banget ❤️❤️❤️,2021-05-03T15:31:54Z,0
@florenciaallona8001,"2 alasan nda jdi bli hp ini,,
1. fast charging 15 wat
2. hpx kliatan tebal, apa lgi d pakekan lgi hardcase, lempar kan kucing pinsan...
jdi mending lari k Poco F3, xiaomi",2021-05-03T15:31:30Z,0
@sivaerlangga2015,Bang riview tws yg terbaik di harga 100k sampe jutaan donk bang,2021-05-03T15:27:51Z,0
@rizqipratama8323,"Coba chipset nya SD 870 Auto buy




Tapi dunia tidak seindah itu",2021-05-03T15:25:44Z,0
@04andiaditya42,Review Infinix hot 10s om,2021-05-03T15:25:37Z,0
@chetahwns4380,Bikin ngiler cba klo dah kerja pasti dah gue beli itu mh,2021-05-03T15:25:08Z,0
@sivaerlangga2015,Semangat trs ngonten nya bang dhiar  biar bisa banyak pengetahuan hp hp baru,2021-05-03T15:23:22Z,0
@Jel_id,waduh keren banget ya jadi pengen kwkwkw,2021-05-03T15:23:12Z,0
@rfqsptnsyh,Iri nya aku waktu main hp nya ngelag,2021-05-03T15:23:06Z,2
@sarnisar6537,Keren hp nya om,2021-05-03T15:20:53Z,0
@vickyracing465,maap telat bang tapi selalu apsen kok👍,2021-05-03T15:20:47Z,1
@iambot6453,Nih hp bagus sih tapi ndak ada uang,2021-05-03T15:13:31Z,0
@muhamadrizki329,assalamulaikum,2021-05-03T15:10:54Z,1
@syarifudinbaharsyah480,Waalaikumsalam,2021-05-04T07:33:30Z,0
@musicalnusantara1329,Hadir,2021-05-03T15:06:18Z,0
@kemzarani9300,Palembang hadir🙏,2021-05-03T15:06:17Z,0
@sofyannudin4616,"Selamat malam bang, 
Sehat selalu bang",2021-05-03T15:03:03Z,1
@Mpekaryadi5507,Sehat selalu bang. Semoga sukses terus,2021-05-03T15:01:22Z,0
@hanum16,Absen bang👍,2021-05-03T15:00:47Z,0
@kusnancnong3361,"Hadir bang,walaupun telat....",2021-05-03T14:59:17Z,0
@choiyoung_joe3346,"Saya pilih box no. 3 dan no. 8
@joenardy_almakassary
Nama depan: Joe",2021-05-03T14:58:15Z,0
@Arifin-xq6iy,Lancar terus bang rezekinya,2021-05-03T14:57:13Z,4
@darkqueens6057,Bang hp bekas unboxing di jual nggak bang,2021-05-03T14:50:55Z,0
@izzybanget,Selalu hadir bang😀,2021-05-03T14:47:49Z,0
@evymeil,Likeee,2021-05-03T14:46:08Z,0
@m.riooo23,Mantap 🔥,2021-05-03T14:44:44Z,1
@haedarchannel4247,Gg,2021-05-03T14:44:35Z,0
@Task_Man07,Masih tetep di f3,2021-05-03T14:44:32Z,0
@mjalilal1559,assalamualaikum bang,2021-05-03T14:39:28Z,1
@europeanfootball1921,"Gua malah salfok sma latar pengambilan video nya.
Semoga gua dan yg baca komen ini bisa tinggal di apartment ² elit ky di video ini.",2021-05-03T14:37:36Z,2
@09rahasia,Tidak menyesal kalau tidak ada poco f3 🤭🤭,2021-05-03T14:37:01Z,0
@jokopurnomo249,Hadir om,2021-05-03T14:36:07Z,2
@imassmarlinah6193,Kaca kameranya gak bakal ber embun?,2021-05-03T14:30:49Z,1
@Akbarfao,Mantappp kalo punya sya masih kalah wpng j2 pro wkwkwkwk,2021-05-03T14:30:04Z,0
@karmin8445,Mantap lah,2021-05-03T14:25:07Z,0
@rio_meilana0749,Merk ini nih yang jarang muncul😂,2021-05-03T14:24:39Z,3
@muzz.lgaming9576,hadir,2021-05-03T14:23:48Z,0
@Esfandiarrahim,Nama backsoundnya ap om??,2021-05-03T14:21:31Z,0
@miftaanjy,Hadir,2021-05-03T14:20:23Z,0
@zyyyn05,Bg riview xiomi black shark,2021-05-03T14:19:01Z,0
@Ferdi_widianto91,Hadir👍👍👍👍,2021-05-03T14:16:08Z,0
@sigitpra4231,Pengin rasanya punya HP baru,2021-05-03T14:13:01Z,1
@zgzali8202,Mantap tuh .. nabung nabung,2021-05-03T14:12:36Z,0
@dikasptra9923,Bismillah lebaran tahun ini bisa ganti hape🙏😇,2021-05-03T14:11:01Z,1
@spanking1715,"Kok ytber bnyak yg bikin konten A52 hari ini?? Wkwkw krang laku apa gimana yah, Samsung sih trlalu pelit ama chipset yg di pake.",2021-05-03T14:11:00Z,0
@taupikandriprayoga7933,Bang smsung a52 sama oppo reno 5 bagus mana,2021-05-03T14:10:33Z,0
@muhammadyacob4238,camcung,2021-05-03T22:59:10Z,0
@setiyoutomo6414,M.tergoda🤑,2021-05-03T14:09:13Z,1
@Parikesit3,Hadir kang,2021-05-03T14:06:54Z,0
@tioadisaputra7824,Pengen beli,2021-05-03T14:05:23Z,0
@febri.fuadal178,Halu dulu boleh ya,2021-05-03T14:04:40Z,1
@Why_Gie,Cmn bisa menyimak 😁,2021-05-03T14:00:19Z,1
@agungeko1436,Adu Sama poco f3 bang,2021-05-03T14:00:00Z,0
@gungungunawan3640,Bismillah tahun ini bisa kebeli hp ini aamiin,2021-05-03T13:58:20Z,0
@MohYadi-ht2mx,hadir bng,2021-05-03T13:57:43Z,0
@emensha1440,Ntaps 🔥,2021-05-03T13:57:24Z,1
@royanboby9650,Allahumma sholli 'ala Muhammad wa 'ala ali Muhammad,2021-05-03T13:55:47Z,0
@akhyargunawan,sebenarnya masih pengen nabung tp asus zen3 ane udah mulai ga bersahabat memonya 😅 pengen nimang ini dah,2021-05-03T13:53:40Z,0
@ryanhabibi8430,"Om dhiar Aku mau dong hp nya soalnya hp aku kentang banget. Hari baru, hp baru. 😭😭😭😭",2021-05-03T13:52:50Z,0
@Inisial_f_2901,Bagus mana sama reno 5..?,2021-05-03T13:52:02Z,0
@renata-wh6yn,"Jauh bagusan ini...reno 5 cuma menang fast charging, video depan belakang bersamaan dan prosesor lebih gede dikit yg gak significant...",2021-05-05T05:41:49Z,0
@eruuasto2038,Samsung impian,2021-05-03T13:51:40Z,0
@spoilerr3665,"Selamat menunaikan ibadah puasa 
Salam toleransi 🙏",2021-05-03T13:51:40Z,1
@sonibae19207,Semangat Bang 💪,2021-05-03T13:50:44Z,0
@NaviBlue1,"""Semoga yang baca rezekinya di lancara kan aamiin,semangat guys lebaran sebentar lagi..""",2021-05-03T13:50:01Z,21
@yuniarlimarjoena4478,Aamiin,2021-05-06T16:40:52Z,0
@NaviBlue1,"""Halo guys semoga kalian sehat selalu dan lancar puasanya ya..""",2021-05-03T13:48:44Z,1
@akao3359,Hadir,2021-05-03T13:48:15Z,0
@ppphy1,Semoga aja kita semua bisa memiliki hp di vidio itu amin,2021-05-03T13:47:28Z,0
@ridhamuhammadd,"Ini bukan masalah mahal apa tidaknya om, tapi gapunya duit aja wkwkwk gaada brand yang mahal semua sama aja uang aja yang gak ada dan akhirnya kita menjadi kaum mendang mendong mending . . .",2021-05-03T13:46:45Z,0
@ariefachmadf2596,Dah lah,2021-05-03T13:46:36Z,0
@acenggaming5768,"Ote 2 juta subs om
Cpat berkembang chanelnya :)",2021-05-03T13:45:47Z,1
@AV8-e5b,"Gua dari masa depan 

Dan dhiarcom sudah 2 juta subs di masa ini :v",2021-12-11T14:00:49Z,0
@fahrizald9204,"Menarik,,, tapi spesifikasi uwuww",2021-05-03T13:45:32Z,0
@RyanZID,Jangan lupa bang! OIS,2021-05-03T13:40:53Z,0
@katakatakitadotid,Uh marai ngiler wkwk,2021-05-03T13:40:37Z,1
@RyanZID,Akhirnya yg ditunggu tunggu !,2021-05-03T13:38:57Z,3
@irpanrosandi9960,Kalo ada rejeki pas bgt buat ngebid kalo pas hujan dapet orderan ga perlu cari teduhan kalo pas dapet orderan udah tahan air,2021-05-03T13:38:27Z,0
@Andikhaidir,Kaum mendang mending???:v,2021-05-03T13:37:55Z,1
@sugengprahasta5284,"Naizzz, Keren & Bisa Selulupan Lagi 👍👍👍. 
Semoga Selalu Diperlacar Segala Urusannya, Lancar Rezekinya & Semoga Sukses Selalu Om & Tim Untuk Kedepannya 🙏🤝🙏.",2021-05-03T13:37:24Z,4
@fansmadrid3288,Datang sebab ada di beranda SUBCRAIBER sebab ingin mendapatkan hadiah nya siapa lagi kalo bukan saya😎😎😎😎,2021-05-03T13:37:10Z,0
@pay5322,Semangat terus yak puasa nya👍👍👍😁,2021-05-03T13:36:10Z,1
@yakuzazaza4809,Cuba semua camera belakang tu letak 1jari persatu dkt camera tu pasti 1 camera ja yg boleh guna kn..,2021-05-03T13:31:56Z,0
@hafidzmuaziz,Ntah ngapa kok gw kurang suka ama ini orang gw lebih suka ama bang dhiar:v,2021-05-03T13:30:44Z,1
@saniadw,top markotop,2021-05-03T13:29:58Z,0
@J41dzghyi,"Mending poco X3 pro , eh 🗿🗿🗿",2021-05-03T13:29:12Z,0
@lutfi0496,Sukses Bang,2021-05-03T13:27:53Z,0
@rispainitanjung9794,Semoga bisa punya hp seperti itu aamiin,2021-05-03T13:27:21Z,0
@halimsetiadi296,"Apa cuma gua si yang suka nonton orang reviev hp , krn  blm bisa beli hp baru :'(",2021-05-03T13:26:49Z,35
@pubgku6183,Iya kayaknya cuma kau aja ngab,2021-05-03T15:37:16Z,0
@halimsetiadi296,@pubgku6183 iya om,2021-05-03T15:42:11Z,0
@asbarmide9631,"Sama, sya juga suka lihat padahal blm beli2 tpi untungnya slalu nntong riview bgini ktika sdh ada duit kan tinggal beli ngg mikir soal cipset perporma layar dan baterai",2021-05-06T01:45:39Z,0
@halimsetiadi296,@asbarmide9631 nah betul itu 😂,2021-05-06T01:52:26Z,0
@asbarmide9631,Sama sbelum saya beli hp yg sya pkai skarang lama sya slalu nnton review dlu dri bbrapa viewes hp baru mantapin hati buat beli krn udah tau kelebihan kekurangan performa sma kualitas barang nx,2021-05-06T06:02:06Z,0
@sfneesan6079,"gaes gw nanya nih buat gaming lebih bagusan mana?
Samsung A52/Redmi note 10 pro?",2021-05-03T13:25:18Z,0
@dewa_clar7396,rog5 bang,2021-09-17T07:42:32Z,0
@sfneesan6079,@dewa_clar7396 GW SERIUSS KONTO,2021-09-17T09:03:17Z,0
@agunherdian1062,Hadir om,2021-05-03T13:24:35Z,2
@nuraini5642,1 jam lalu masih hangat,2021-05-03T13:24:18Z,0
@frankirdiansyahno-3617,Hadir bng,2021-05-03T13:23:33Z,0
@rizkysaputra3266,Pengen sebenarnya mah beli😂 tapi ya gitu lah😂,2021-05-03T13:23:19Z,0
@saidahhalfiyah,keren ka🤩🤩,2021-05-03T13:23:05Z,1
@zann9785,"sya ikut give away 
sya pilih box no. 4 dan 6
IG:amelianti2004
nama depan:achmad",2021-05-03T13:22:54Z,0
@dedewahdanie2970,keren omm,2021-05-03T13:22:15Z,1
@dendykp,semoga kebeli lebaran,2021-05-03T13:22:07Z,0
@LeananSidhe16,Anjay tahan air,2021-05-03T13:21:07Z,0
@MuhammadAzka2210,1:27 jantung ku kagettt,2021-05-03T13:20:47Z,3
@andrisubakti9649,PANTAU TRUS LIKE DAN TONTON SAMPE HABIS DEMI DAPAT GIVEWEY:🙏😊,2021-05-03T13:19:10Z,0
@viruz_an8791,Ini suara nya siapa om? Anak magang ya😂,2021-05-03T13:19:01Z,0
@agusafrian1615,Hp ini seperti dia hanya bisa ku kagumi tanpa bisa memiliki ☹️,2021-05-03T13:18:03Z,0
@ndratw15,Mantap tu om 😁,2021-05-03T13:17:24Z,0
@gozoom24,Mantaaap!!,2021-05-03T13:16:08Z,0
@satriaperwira5526,Hadirr,2021-05-03T13:15:07Z,0
@FA-wn1se,Gak sanggup belinya😅,2021-05-03T13:15:01Z,0
@Dony2303,Hp realme 5 aja udah seneng gw apalagi hp Samsung A52 malah seneng kegirangan 🙂❤️,2021-05-03T13:14:29Z,12
@infoyt5364,User hp realme 5 pro belinya dulu dapet murah 2.4 sekarang harganya 2.7 😂,2021-06-11T23:16:33Z,0
@ichwanr792,Mau dong,2021-05-03T13:14:11Z,0
@ichwanr792,Mantap,2021-05-03T13:14:06Z,0
@goenes,Bang bandingin kamera A52 sama POCO F3,2021-05-03T13:13:53Z,0
@biji_kers1175,"Anti surrender
...
...
...
...
...
...

IG : atmaadiii_",2021-05-03T13:13:13Z,0
@rahimasaputri3514,"Semangattt terussss ommm!!
Smgg cpt mncpai 2 jt subs aamiin
Sukses sll omm
💪💪",2021-05-03T13:13:04Z,4
@probelem1861,Mending poco f3.,2021-05-03T13:12:12Z,0
@BangMiz,Somoga mas dhiarcom dan timnya sehat selalu dan saya mau nanya mas dhiarcomnya ke mana saya jadi penasaran tiba tiba gak nongol?? :),2021-05-03T13:12:02Z,0
@adipriya750,"Samsung a52 dan poco f3 lebih baik mana bang?
Lagi bingung, harganya sama..",2021-05-03T13:11:19Z,0
@immanuelchristian8676,Sesuai kebutuhan dan budget aja,2021-05-12T14:50:02Z,0
@AV8-e5b,"A52 sih karena spek nya merata, kalo lu gamer genshin kayaknya pocong F3 aja",2021-12-11T14:03:52Z,0
@amsalsiregar4264,Keren bgt,2021-05-03T13:10:43Z,0
@panjoelian,ini udh ditempelin screen protector dari sananya gasi om?😅,2021-05-03T13:10:40Z,0
